cik,list_broad_quantity_E,list_commodity_E,list_competition_E,list_consumer_E,list_elections_P,list_exchange_rate_E,list_financial_crisis_E,list_govt_enterprises_P,list_govt_spending_P,list_healthcare_E,list_inflation_E,list_interest_rates_E,list_invest_sentiment_E,list_ip_E,list_labor_disputes_E,list_labor_markets_E,list_litigation_E,list_monetary_P,list_other_financial_E,list_policy_agri_P,list_policy_food_P,list_policy_trade_P,list_real_estate_E,list_reg_energy_p,list_reg_finance_P,list_reg_generic_P,list_reg_housing_P,list_reg_immigration_P,list_reg_ip_P,list_reg_labor_P,list_reg_lawsuit_P,list_reg_other_P,list_security_P,list_taxes_P,list_trade_E,list_transport_P,list_welfare_P,sentences
1600784,0,8,0,0,0,0,0,0,0,2,2,0,0,0,0,18,8,0,0,0,2,2,0,0,46,55,0,0,0,0,0,0,0,12,0,0,0,705.0
1601046,2,31,3,0,2,14,0,0,0,0,0,8,0,85,0,31,38,0,0,0,0,8,0,0,11,93,0,0,0,0,0,4,15,143,0,0,0,1464.0
1601280,2,2,0,0,0,0,0,0,0,11,0,0,0,28,0,9,21,0,0,0,0,0,0,0,10,15,0,0,0,0,0,0,0,0,0,0,0,400.0
1601347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
1601545,4,2,0,0,0,0,5,7,0,0,3,107,0,0,0,18,8,18,49,0,0,0,193,0,93,127,1,0,0,0,0,0,3,23,0,0,0,1100.0
1601548,0,8,3,0,0,4,0,0,9,0,2,12,0,10,0,22,30,0,0,0,0,0,0,0,11,88,0,0,0,0,0,0,16,76,0,0,0,1231.0
1601712,10,38,4,16,0,0,24,4,4,13,0,88,0,57,0,8,61,70,48,0,0,0,8,0,233,378,0,0,0,0,0,0,12,87,0,0,0,2396.0
1602065,10,664,0,5,0,0,0,0,0,0,5,10,0,0,0,23,21,0,0,0,0,5,1,95,36,294,0,0,0,0,1,0,5,259,0,0,0,3715.0
1602078,0,13,0,0,6,43,0,0,0,20,0,0,0,125,0,4,25,0,0,0,0,0,0,0,34,229,0,0,5,0,0,0,6,11,0,0,0,1823.0
1602367,0,7,1,0,0,0,0,0,0,90,0,0,0,6,0,5,10,0,0,0,0,0,2,0,3,57,0,0,0,3,1,0,0,17,0,0,50,633.0
1602381,0,5,1,1,0,1,0,0,0,0,0,0,0,14,0,4,13,0,0,0,0,1,0,0,26,34,0,0,0,0,0,0,0,5,0,0,0,588.0
1602409,0,2,0,0,0,6,0,0,0,0,5,0,0,11,0,3,9,1,0,0,0,1,0,0,7,27,0,0,0,0,0,0,3,19,0,0,0,302.0
1602658,17,23,0,0,0,0,0,0,1,0,7,87,2,0,0,25,21,37,10,0,0,0,91,0,113,213,0,0,0,4,0,0,2,26,0,0,0,1760.0
1602706,0,2,0,4,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,10,14,0,0,0,0,0,0,2,6,0,0,0,277.0
1602813,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,3,2,0,0,0,0,0,0,0,11,5,0,0,0,0,0,0,3,0,0,0,0,200.0
1603145,0,186,0,0,0,30,0,0,0,0,0,40,0,0,10,3,36,0,0,0,0,5,15,80,5,342,0,0,0,0,4,0,0,202,0,4,0,4240.0
1603286,3,39,0,0,0,0,0,0,0,0,0,5,0,0,8,3,9,0,0,0,0,3,3,50,11,76,0,0,0,0,0,0,9,201,0,0,0,1519.0
1603454,0,3,0,0,1,0,0,0,0,28,0,0,0,59,1,3,17,0,0,0,16,0,0,0,5,49,0,0,5,1,0,0,0,0,0,0,4,438.0
1603480,5,8,0,0,0,5,0,0,0,0,0,29,0,0,0,7,17,5,0,0,0,0,0,0,31,40,0,0,0,0,0,0,5,42,0,0,0,1400.0
1603494,0,2,0,1,0,2,0,0,0,0,0,0,0,7,0,8,7,0,0,0,0,0,16,0,20,11,0,0,0,0,0,0,1,0,0,0,0,452.0
1603671,7,18,0,1,0,1,0,9,1,3,3,107,0,0,3,30,16,1,61,0,0,0,261,0,57,108,3,0,0,37,0,0,26,250,0,0,0,3491.0
1603756,0,22,2,1,6,3,2,0,0,174,1,0,0,110,1,17,34,0,0,0,129,1,0,0,11,177,0,0,5,0,0,10,3,11,0,0,9,1294.0
1603793,0,105,0,0,0,0,0,0,0,0,0,12,0,0,4,16,28,0,4,0,0,0,0,8,58,90,4,0,0,0,0,0,4,8,0,0,0,901.0
1603923,4,132,0,0,0,15,0,0,0,0,9,6,0,9,4,1,58,0,0,0,0,8,0,8,18,92,0,0,0,0,0,0,18,162,0,0,0,1491.0
1603969,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,2,0,0,0,0,1,0,0,6,6,0,0,0,0,1,0,2,4,0,0,0,254.0
1603978,0,12,0,0,0,7,0,0,0,39,0,0,0,80,0,0,12,0,0,4,39,0,0,3,9,87,0,0,0,3,0,3,0,15,0,0,0,905.0
1604028,5,90,0,10,0,5,0,0,0,5,0,27,0,150,15,34,83,0,8,0,0,0,19,8,61,134,0,0,5,10,1,0,10,44,0,10,0,2614.0
1604191,0,1,0,0,0,0,0,0,0,25,0,0,0,21,0,1,6,0,0,0,13,0,0,0,2,52,0,0,1,1,0,0,0,0,0,0,4,338.0
1604416,6,14,3,0,0,12,0,0,0,1,2,4,0,0,6,8,14,2,0,0,0,3,0,3,15,92,0,1,0,5,0,0,4,11,0,0,0,881.0
1604464,0,41,1,0,0,0,0,0,0,437,0,0,0,497,0,30,146,0,0,0,236,1,0,0,27,758,0,0,15,6,4,0,5,60,0,0,54,4256.0
1604627,0,5,0,0,0,0,0,0,0,5,0,7,0,21,0,18,48,1,0,4,5,14,0,0,21,48,0,0,0,0,14,0,0,0,0,0,3,921.0
1604643,0,25,3,3,3,3,0,0,0,0,3,25,0,34,5,22,65,0,0,0,0,11,3,11,15,198,0,0,0,6,0,0,11,64,0,0,0,1849.0
1604665,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,10,5,61,0,0,0,0,0,0,6,193,0,0,0,1366.0
1604738,6,34,0,0,0,5,0,0,5,5,0,13,0,5,2,7,26,5,0,0,0,0,8,0,36,100,0,0,0,2,0,0,5,64,0,0,0,1718.0
1604778,0,49,2,4,0,5,0,0,0,0,16,6,0,51,0,21,22,0,0,0,0,19,0,0,4,96,0,0,0,4,0,1,13,97,0,0,0,1557.0
1604821,0,20,14,0,0,4,0,0,0,437,0,0,0,214,8,30,126,0,0,0,204,4,0,0,20,414,0,0,0,4,3,0,8,21,0,0,135,3572.0
1604868,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,6,5,0,0,0,0,1,0,1,1,0,0,0,201.0
1604950,0,23,1,0,0,0,0,0,0,320,0,0,0,405,0,17,87,0,0,0,207,0,0,0,11,305,0,0,18,6,1,0,4,16,0,0,36,2127.0
1605024,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,153.0
1605301,5,9,0,5,0,0,0,0,0,0,0,71,0,0,0,10,6,26,10,0,0,0,137,0,63,105,0,0,0,0,0,0,0,10,0,0,0,773.0
1605331,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,3,2,0,0,0,0,0,0,0,30,28,0,0,0,0,0,0,0,4,0,0,0,294.0
1605481,0,56,0,0,0,6,0,0,0,0,61,6,0,28,9,12,19,3,0,0,0,0,0,0,56,87,0,0,0,0,0,0,0,3,0,0,0,1471.0
1605607,10,20,0,0,0,0,0,0,5,0,1,54,0,0,0,5,34,5,5,0,0,0,236,0,33,113,0,0,0,0,0,0,23,434,0,0,0,2702.0
1605674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,75.0
1605740,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,1,1,0,0,0,88.0
1605780,4,4,0,8,0,4,0,0,0,0,2,4,0,34,0,8,22,0,0,0,0,2,0,0,12,40,0,0,0,0,0,0,2,20,0,0,0,582.0
1605810,4,10,0,0,0,14,0,0,0,0,14,0,0,4,0,9,11,4,1,0,0,4,0,0,39,151,0,0,0,2,0,0,0,69,0,0,2,798.0
1605997,2,17,0,0,2,6,0,0,2,0,0,0,0,55,0,6,10,0,0,0,0,26,0,1,10,67,0,0,2,0,0,0,2,49,0,0,0,1077.0
1606163,0,27,0,0,0,2,0,0,1,5,10,23,4,3,14,43,37,0,0,0,0,9,0,3,32,122,0,5,0,9,1,0,8,32,0,0,0,1962.0
1606180,0,21,5,0,0,0,0,0,0,180,0,3,0,20,3,31,87,0,0,0,4,0,5,0,29,261,10,0,0,0,0,0,0,23,0,0,16,2062.0
1606268,0,212,0,4,0,0,0,0,0,0,0,32,0,0,0,16,52,0,0,0,0,12,0,4,19,216,0,0,0,0,0,3,5,175,0,0,3,2627.0
1606363,10,31,0,0,0,0,0,1,0,0,3,53,0,16,0,9,28,44,3,0,0,0,64,0,87,241,0,0,0,3,0,0,3,13,0,0,0,1554.0
1606364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,1,1,0,0,0,68.0
1606366,5,52,5,0,0,0,0,0,0,24,12,5,0,45,5,140,98,0,0,0,5,6,7,0,11,190,0,6,0,86,0,0,0,40,0,0,0,2414.0
1606440,4,1,4,4,0,0,2,0,0,0,4,50,0,4,0,10,27,16,30,0,0,0,88,0,105,160,0,0,0,0,0,0,13,3,0,0,0,1148.0
1606498,0,12,0,0,0,20,0,0,0,87,4,4,0,46,6,7,29,0,0,0,16,7,0,0,5,120,0,0,0,0,0,0,0,34,0,0,12,1059.0
1606645,0,13,0,0,0,1,0,0,0,68,3,0,0,129,0,6,34,0,0,0,52,0,0,0,7,92,0,0,8,1,0,0,1,9,0,0,5,776.0
1606698,0,1,0,2,0,0,0,0,0,0,5,5,0,5,0,20,5,0,0,0,0,0,0,0,49,22,0,0,0,0,0,0,0,10,0,0,0,839.0
1606699,1,2,0,2,0,1,0,0,0,0,2,3,1,2,3,8,2,0,0,0,0,0,5,0,27,33,0,0,0,0,0,0,1,7,0,0,0,374.0
1606745,4,29,7,6,9,36,0,0,0,0,4,15,0,101,0,13,52,0,0,0,0,0,0,0,6,149,0,0,0,5,1,0,12,237,0,0,0,2594.0
1606757,4,14,0,5,0,10,0,0,0,22,0,0,0,34,0,12,18,0,0,0,15,27,0,0,39,84,0,1,0,0,3,0,5,149,0,0,0,1510.0
1606909,6,51,0,0,0,4,0,0,0,0,0,26,0,0,12,58,12,0,0,0,0,1,12,4,21,94,0,0,0,0,0,0,51,60,0,0,0,1867.0
1607250,0,97,0,0,0,2,0,0,0,0,6,8,0,2,4,14,10,0,0,0,0,2,0,18,7,110,0,0,0,0,0,0,18,74,0,0,0,1482.0
1607450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,69.0
1607678,0,48,0,0,0,0,0,0,0,313,0,0,0,558,0,42,125,0,0,0,186,0,0,0,49,452,0,0,21,4,4,0,8,23,0,0,52,3447.0
1607679,2,3,1,1,0,0,0,0,0,3,0,0,0,113,0,20,51,0,0,0,3,0,0,18,23,97,0,0,4,0,0,0,9,7,0,0,0,919.0
1607716,5,77,8,11,0,3,0,2,0,0,0,32,0,59,5,75,78,2,0,0,0,81,14,7,24,282,1,0,0,25,0,0,0,155,0,3,0,3965.0
1607741,5,4,0,0,0,5,0,0,0,0,0,2,0,1,1,1,3,2,1,0,0,2,2,1,14,55,0,0,0,1,0,0,2,35,0,0,0,508.0
1607962,0,33,0,0,23,6,0,0,2,200,7,2,0,185,0,15,92,0,0,0,130,3,0,0,33,196,0,0,9,3,3,0,9,77,0,0,12,2582.0
1608249,0,29,0,0,6,5,0,0,0,0,5,23,0,0,8,14,40,5,0,0,0,5,8,0,10,121,0,0,0,0,0,13,30,104,0,0,0,2057.0
1608298,0,1,0,0,0,0,0,0,0,0,1,0,2,0,1,5,2,0,0,0,0,1,0,0,19,20,0,0,0,0,0,0,5,7,0,0,0,546.0
1608430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,24,0,0,0,0,0,0,0,4,0,0,0,484.0
1608638,13,6,0,0,2,0,0,0,6,103,3,9,0,0,3,46,28,0,0,0,0,0,0,0,3,100,0,0,0,42,0,0,0,18,0,0,68,1358.0
1609132,4,13,2,2,0,1,0,0,0,0,3,23,0,28,0,11,24,26,10,0,0,0,43,0,90,155,0,0,0,2,0,0,0,14,0,0,2,1150.0
1609139,0,4,0,0,0,0,0,0,0,0,0,0,0,10,0,0,19,0,0,0,0,2,0,0,20,68,0,0,0,0,0,0,0,8,0,0,0,649.0
1609234,0,5,0,0,0,0,0,2,0,111,0,72,0,2,0,4,21,2,28,0,0,0,207,0,17,62,2,0,0,0,0,0,17,200,0,0,42,2133.0
1609253,0,121,7,1,0,4,0,0,0,0,0,5,0,0,1,3,10,0,0,0,0,0,0,12,27,136,0,0,0,0,0,0,0,68,0,0,0,956.0
1609258,12,201,0,0,0,0,0,0,0,0,0,0,0,0,0,8,16,0,0,0,0,0,0,0,17,98,0,0,0,0,0,0,0,10,0,0,0,689.0
1609319,4,10,0,8,0,0,0,0,0,12,2,4,0,18,6,24,18,0,2,0,0,0,2,0,6,38,0,2,0,13,0,0,4,0,0,0,0,913.0
1609336,3,4,1,0,0,1,0,0,0,0,0,14,0,0,0,5,3,0,1,0,0,0,1,0,16,23,0,0,0,1,0,0,3,18,0,0,0,603.0
1609351,3,31,48,0,0,0,6,0,0,352,3,0,0,488,3,18,105,0,0,0,238,3,0,0,13,442,0,0,14,6,18,0,7,5,0,0,60,3400.0
1609471,7,10,0,4,0,0,0,0,0,4,8,26,0,0,1,14,7,0,3,0,0,0,93,0,43,74,0,0,0,7,0,0,31,194,0,0,4,2045.0
1609472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,18,5,0,0,0,0,0,0,0,0,0,0,0,177.0
1609550,0,10,1,1,0,1,2,0,4,110,0,0,0,89,1,9,30,0,0,0,67,1,0,0,13,131,0,0,4,0,0,0,2,16,0,0,12,944.0
1609702,0,15,29,5,6,5,0,0,0,0,0,6,0,70,0,29,61,0,0,0,0,5,1,0,12,146,0,0,0,0,0,12,8,144,0,0,1,1990.0
1609711,5,31,9,5,5,3,0,0,0,0,11,11,0,126,0,20,118,0,0,0,0,5,0,0,19,171,0,2,3,0,0,9,12,223,0,0,0,2710.0
1609727,1,12,0,0,3,1,0,0,3,121,1,1,0,287,1,10,50,0,0,0,82,2,0,0,15,164,0,0,6,0,1,0,2,20,0,0,14,1243.0
1609809,0,55,4,0,0,4,4,0,2,392,0,0,0,690,0,22,159,0,0,0,246,4,0,0,18,443,0,0,24,4,13,0,8,22,0,0,48,3711.0
1609865,2,7,0,1,0,7,1,0,2,0,6,13,0,1,0,4,4,9,6,0,0,0,87,0,7,21,2,0,0,0,0,0,18,95,0,0,0,944.0
1609880,0,20,0,0,0,3,0,0,0,0,21,0,0,0,3,3,3,0,0,0,0,0,0,0,4,22,0,0,0,0,0,0,0,3,0,0,0,435.0
1609951,13,67,0,6,0,0,0,1,0,5,16,155,0,0,0,13,35,35,5,0,5,0,91,0,132,305,0,0,0,5,0,0,10,25,0,5,0,2371.0
1609988,6,9,6,8,0,6,0,0,0,0,0,3,0,96,0,15,63,0,0,0,0,0,0,0,29,86,0,0,0,0,0,0,6,36,0,0,0,1353.0
1609989,0,9,1,11,0,2,0,0,0,29,2,4,0,27,1,4,37,0,0,6,29,3,0,2,9,88,0,0,0,4,0,0,2,6,0,0,0,931.0
1610092,0,15,1,0,0,0,0,0,0,132,3,10,0,6,5,13,18,0,0,0,4,0,0,2,14,122,0,0,0,4,1,2,1,23,0,0,52,1289.0
1610114,0,21,0,0,0,0,0,0,0,166,1,37,0,0,0,34,45,0,0,0,0,0,56,0,21,143,0,0,0,28,4,0,0,204,0,0,77,2130.0
1610250,3,39,5,25,0,0,0,0,0,5,0,15,0,64,12,73,49,1,5,0,0,19,5,0,13,76,0,0,0,8,1,0,10,26,0,0,0,2304.0
1610418,0,238,0,6,0,0,0,0,0,0,1,43,0,0,1,0,24,0,0,0,0,0,0,129,7,322,3,0,0,0,4,0,8,306,0,2,0,3361.0
1610457,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,3,4,0,0,0,0,0,0,0,6,0,0,0,106.0
1610466,0,198,0,5,0,0,0,0,1,0,0,21,0,0,10,5,2,0,5,0,0,73,0,121,12,274,0,0,0,0,0,0,10,337,0,1,0,2992.0
1610532,0,27,2,0,0,4,0,0,0,6,0,0,0,76,0,45,49,0,0,0,0,0,0,0,21,86,0,0,0,0,0,0,8,18,0,0,0,2123.0
1610618,0,21,0,0,0,0,0,0,1,154,0,0,0,273,0,6,78,0,0,0,62,0,0,0,21,229,0,0,8,7,6,0,3,16,0,0,20,2330.0
1610682,0,355,0,5,0,20,0,0,0,0,14,40,0,0,10,2,11,1,5,0,0,40,0,107,25,316,1,0,0,7,1,0,30,397,0,0,0,3829.0
1610754,0,7,0,4,0,1,0,0,0,0,0,6,0,16,0,6,7,0,1,0,0,1,0,0,0,2,0,0,0,1,0,0,1,3,0,0,0,264.0
1610793,3,9,0,3,0,0,0,3,0,3,64,27,0,0,0,10,27,3,0,0,0,0,5,0,40,201,0,0,0,0,3,0,0,36,0,0,0,1400.0
1610834,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,1,0,0,0,0,135.0
1610853,0,5,3,0,7,0,0,0,0,263,0,2,0,66,0,13,41,0,0,0,186,0,0,0,21,203,0,0,4,2,1,0,5,18,0,0,42,1802.0
1610950,0,23,0,0,3,31,0,0,0,34,3,18,0,35,0,11,35,0,0,0,3,1,0,0,28,174,0,0,3,0,0,0,6,91,0,0,3,1886.0
1610979,3,16,0,19,0,0,0,0,0,0,0,3,0,66,7,12,45,0,3,0,0,0,6,3,6,39,0,0,0,0,0,0,27,20,0,0,0,1576.0
1611110,10,28,9,0,4,5,0,0,0,0,3,27,6,0,0,0,41,6,0,0,0,1,0,0,105,164,0,0,0,3,0,0,3,116,0,0,0,2033.0
1611231,2,8,4,4,4,4,0,0,0,2,0,0,0,39,0,30,40,0,0,0,0,0,0,0,14,74,0,0,2,2,0,0,8,38,0,0,2,1162.0
1611277,0,3,0,0,0,0,0,0,0,0,0,0,0,21,0,9,9,0,0,0,0,0,0,0,15,36,0,0,0,3,3,0,3,3,0,0,0,532.0
1611547,5,14,0,5,0,0,0,0,2,0,4,27,0,0,0,11,12,0,5,0,0,0,128,0,21,82,2,0,0,2,0,0,22,212,0,0,0,1923.0
1611647,0,8,0,6,0,0,0,0,0,9,0,3,0,42,12,13,25,0,0,0,6,3,0,0,21,81,0,0,0,0,0,0,3,9,0,0,0,1147.0
1611702,0,14,0,0,0,3,0,0,0,0,0,0,0,12,0,6,43,3,0,0,0,0,13,0,48,208,0,0,0,9,0,0,0,216,0,0,0,1868.0
1611742,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,5,0,0,0,129.0
1611852,3,9,10,0,0,0,1,0,0,0,2,7,4,2,1,8,2,0,0,0,0,1,0,0,24,81,0,0,0,0,0,0,14,62,0,0,0,1203.0
1611983,0,23,2,0,0,1,0,0,0,0,8,16,0,119,2,27,57,0,0,0,0,3,0,0,4,270,0,0,0,10,0,99,0,124,0,0,0,2882.0
1611988,9,21,6,0,0,0,0,0,13,0,3,49,3,1,0,15,43,2,2,0,0,0,0,0,65,136,0,0,0,2,0,10,9,73,0,0,0,1836.0
1612253,0,10,0,0,0,0,0,0,0,56,2,0,0,93,1,9,30,0,0,0,28,2,0,0,28,124,0,0,5,0,1,0,3,8,0,0,10,797.0
1612254,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,3,5,0,0,0,0,0,0,0,1,0,0,0,96.0
1612624,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,103.0
1612630,0,6,0,5,0,0,0,0,0,35,0,0,0,29,5,58,40,0,0,0,0,0,0,0,41,214,0,0,0,46,0,0,5,14,0,0,0,2191.0
1612720,0,72,0,0,0,8,2,0,0,0,5,2,0,1,9,8,9,0,0,0,0,6,0,5,11,64,0,0,0,2,0,0,12,33,0,0,0,969.0
1612851,0,29,0,0,0,6,0,0,0,0,46,3,0,0,4,11,3,0,0,0,0,0,0,0,19,26,0,0,0,0,0,0,0,7,0,0,0,713.0
1613011,1,5,0,0,0,0,0,0,1,0,0,1,0,10,0,8,9,0,0,0,0,1,0,0,8,18,0,0,1,0,1,0,1,7,0,0,0,543.0
1613103,5,53,1,0,6,15,2,0,0,112,11,10,0,73,0,8,58,0,0,0,59,9,3,0,8,302,0,0,0,0,0,0,0,306,0,0,24,2114.0
1613489,0,1,0,0,0,0,0,0,0,0,0,6,0,11,0,1,5,0,0,0,0,0,50,0,11,8,0,0,1,0,0,0,2,0,0,0,0,359.0
1613665,20,59,5,0,1,5,16,10,8,0,10,219,5,70,0,32,105,46,62,5,0,24,166,0,250,445,8,0,0,0,0,5,22,69,0,0,0,3517.0
1613859,0,21,0,0,0,32,0,0,4,51,0,24,0,55,0,24,40,0,0,0,12,4,0,0,20,221,0,0,0,0,0,0,4,75,0,0,4,2002.0
1614067,0,13,2,0,0,0,0,0,0,97,0,0,0,123,0,9,34,0,0,0,65,0,0,0,8,154,0,0,6,0,2,0,0,20,0,0,11,881.0
1614083,0,6,0,0,0,0,0,0,0,0,0,0,6,0,3,12,6,0,0,0,0,3,0,0,24,36,0,0,0,0,0,0,9,6,0,0,0,890.0
1614106,0,9,0,4,0,6,0,0,0,0,5,23,0,0,2,35,9,0,0,0,0,0,45,0,66,60,0,0,0,1,0,0,7,22,0,0,0,1696.0
1614173,6,12,0,0,0,6,0,0,3,0,18,85,0,0,0,0,12,6,3,0,0,0,3,0,3,100,0,0,0,0,0,6,3,30,0,0,0,1418.0
1614178,2,16,8,0,3,14,0,0,1,2,0,2,0,60,0,16,48,0,0,0,0,4,0,0,13,79,0,2,0,0,0,4,2,56,0,0,0,1366.0
1614184,2,18,0,0,0,0,1,0,0,1,1,32,0,0,1,8,13,22,4,0,0,0,23,0,53,112,0,0,0,1,0,0,2,15,0,0,0,819.0
1614436,1,6,1,1,0,1,0,0,0,0,0,0,0,3,1,4,10,0,0,0,0,0,0,0,3,22,0,0,0,0,0,0,7,9,0,6,0,348.0
1614502,6,14,0,3,0,3,0,8,0,0,20,122,0,0,1,15,50,3,44,0,0,1,386,0,35,78,4,0,0,35,0,0,29,181,0,0,0,2790.0
1614806,10,42,4,0,0,0,0,40,0,0,5,190,5,10,0,20,20,11,534,0,0,0,425,0,127,359,25,0,0,0,0,0,28,83,0,0,0,4008.0
1614818,1,2,2,3,0,0,0,0,1,0,0,8,2,26,1,5,22,1,1,0,0,1,0,0,25,76,0,0,0,0,0,0,7,13,0,0,2,1037.0
1614826,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,3,22,0,0,0,0,0,0,0,72,30,0,0,0,0,0,0,0,3,0,0,0,844.0
1614924,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,4,12,0,0,0,0,6,0,0,14,42,0,0,0,0,0,0,2,6,0,0,0,495.0
1614976,0,16,0,0,0,9,0,0,0,0,12,54,0,0,0,3,16,6,36,0,0,3,284,0,10,106,3,0,0,38,1,0,21,282,0,0,0,2699.0
1615063,0,8,0,2,15,23,2,0,6,0,3,4,6,24,1,9,10,0,2,0,0,1,0,0,29,153,0,0,0,0,0,0,11,28,0,0,0,1453.0
1615153,0,37,0,0,0,1,0,0,0,0,0,0,0,0,0,8,18,0,0,0,0,0,0,0,13,32,0,0,0,0,0,0,2,12,0,0,0,618.0
1615165,0,9,0,0,0,0,0,0,0,0,0,0,0,62,0,18,38,0,0,0,0,0,0,0,18,47,0,0,0,2,0,0,4,7,0,0,0,1017.0
1615219,1,18,20,6,1,0,0,0,1,370,0,0,0,336,3,32,108,0,0,5,222,0,0,4,37,456,0,0,16,5,12,4,5,9,0,0,63,3375.0
1615222,3,8,0,0,0,0,2,0,0,0,0,72,0,0,8,20,4,0,58,0,0,0,281,0,61,101,0,0,0,68,0,0,40,319,0,0,4,2739.0
1615346,0,20,0,5,0,12,0,0,0,0,0,78,0,0,0,10,30,0,5,0,0,0,23,0,11,157,10,0,0,0,0,0,6,415,0,0,0,3419.0
1615418,8,8,0,0,0,0,0,0,2,0,0,56,0,0,0,14,5,14,14,0,0,0,80,0,54,91,0,0,0,0,0,0,0,73,0,0,0,659.0
1615780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,0,0,0,0,0,0,0,0,0,0,0,584.0
1615817,1,183,0,0,0,0,0,0,0,0,1,6,0,23,0,17,12,1,0,0,0,0,0,50,18,146,1,0,1,0,2,0,1,43,0,1,0,1593.0
1615892,0,0,0,0,0,0,0,0,0,0,3,0,6,0,3,9,6,0,0,0,0,3,0,0,39,51,0,0,0,0,0,0,15,12,0,0,0,1410.0
1615942,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,10,8,0,0,0,0,0,0,2,2,0,0,0,358.0
1615999,0,7,1,0,0,1,0,0,0,123,0,0,0,75,0,2,22,0,0,0,74,0,0,0,5,139,0,0,2,0,1,0,2,7,0,0,16,798.0
1616000,14,42,6,4,0,0,0,0,5,4,8,107,0,2,8,52,14,0,27,0,0,2,141,4,33,87,0,0,0,2,0,0,25,312,0,0,0,2962.0
1616101,0,4,0,0,0,3,0,0,0,30,0,1,0,19,3,2,15,0,0,0,18,1,0,0,8,49,0,0,0,1,0,0,3,12,0,0,3,472.0
1616262,0,5,5,11,0,0,0,0,0,17,5,5,0,5,3,42,31,0,0,0,0,0,15,0,2,42,0,0,0,30,0,0,4,10,0,0,0,775.0
1616297,6,12,0,0,0,0,2,2,0,0,0,58,0,18,0,6,8,14,8,0,0,0,46,0,80,136,2,0,0,2,0,0,2,8,0,0,0,1080.0
1616314,0,12,0,3,0,1,0,0,4,237,3,63,6,0,0,12,32,0,23,0,0,0,159,0,16,107,0,0,0,3,0,0,6,236,0,0,50,2066.0
1616318,0,25,0,20,1,10,0,0,0,0,1,26,0,112,10,18,58,0,5,0,0,11,5,0,6,127,0,0,0,0,0,6,15,62,0,0,0,1793.0
1616495,1,6,0,1,0,1,0,0,0,42,1,0,0,15,0,9,7,0,0,0,7,1,0,0,6,33,0,0,1,0,1,0,2,4,0,0,21,363.0
1616533,3,32,3,9,0,13,0,0,2,0,76,21,0,103,3,29,46,9,0,0,0,45,3,3,21,146,0,0,0,3,0,3,11,230,0,0,0,2718.0
1616543,0,25,12,0,9,2,0,0,0,371,0,0,0,328,4,28,109,0,0,0,142,0,0,0,32,497,0,0,13,0,0,0,12,81,0,0,15,3451.0
1616707,0,7,0,13,2,12,0,0,0,0,5,5,0,76,1,14,62,0,1,0,0,10,1,0,16,144,0,0,3,3,3,0,6,64,0,0,0,1622.0
1616736,0,10,0,0,0,2,0,0,0,0,2,8,0,5,0,2,0,0,0,0,0,0,28,0,18,12,2,0,0,0,0,0,4,4,0,0,0,478.0
