,cik,list_broad_quantity_E,list_commodity_E,list_competition_E,list_consumer_E,list_elections_P,list_exchange_rate_E,list_financial_crisis_E,list_govt_enterprises_P,list_govt_spending_P,list_healthcare_E,list_inflation_E,list_interest_rates_E,list_invest_sentiment_E,list_ip_E,list_labor_disputes_E,list_labor_markets_E,list_litigation_E,list_monetary_P,list_other_financial_E,list_policy_agri_P,list_policy_food_P,list_policy_trade_P,list_real_estate_E,list_reg_energy_P,list_reg_finance_P,list_reg_generic_P,list_reg_housing_P,list_reg_immigration_P,list_reg_ip_P,list_reg_labor_P,list_reg_lawsuit_P,list_reg_other_P,list_security_P,list_taxes_P,list_trade_E,list_transport_P,list_welfare_P
3094,1535778,1,10,0,0,0,0,0,0,1,0,0,17,0,0,0,1,3,2,1,0,0,0,0,0,17,38,0,0,0,0,0,0,1,55,0,0,0
3095,1535929,0,14,3,1,1,3,2,3,0,0,8,50,0,0,0,2,11,5,9,0,0,1,20,0,16,74,0,0,0,2,0,0,2,52,0,0,0
3096,1535955,0,13,1,0,0,0,0,0,1,147,0,0,0,91,0,5,40,0,0,0,111,0,0,0,6,79,0,0,3,0,2,0,1,2,0,0,19
3097,1537058,0,81,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,25,1,39,1,0,0,0,3,0,0,16,0,1,0
3098,1537435,2,7,0,0,0,0,0,0,1,0,0,1,0,8,0,1,13,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,1,6,0,0,0
3099,1537561,0,15,0,0,5,1,0,0,0,45,0,0,0,47,0,2,10,0,0,0,39,0,0,0,10,79,0,0,0,0,0,0,2,1,0,0,2
3100,1537917,0,16,3,0,2,2,0,0,4,106,2,0,0,101,4,14,56,0,0,0,68,2,0,0,10,165,0,0,2,1,1,0,5,19,0,0,9
3101,1538217,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0
3102,1538263,1,3,0,0,0,0,0,1,0,0,1,47,0,0,0,3,5,7,7,1,0,0,47,0,5,33,0,0,0,0,0,0,0,11,0,0,0
3103,1538267,0,92,2,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,12,9,41,1,0,0,0,0,0,1,63,0,0,0
3104,1538822,0,81,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,9,1,45,0,0,0,0,3,0,1,44,0,0,0
3105,1538849,0,18,6,5,0,0,0,0,1,2,1,7,0,0,2,9,10,0,0,0,0,6,0,4,1,36,0,0,0,3,0,0,4,84,0,0,0
3106,1538990,0,8,0,1,0,0,0,0,2,1,7,17,0,0,0,2,4,0,6,0,0,0,25,0,3,22,0,0,0,0,0,0,1,38,0,0,0
3107,1539029,0,6,1,0,6,0,0,0,0,114,1,0,0,83,1,7,30,0,0,0,42,1,0,0,8,111,0,0,6,1,0,0,2,28,0,0,32
3108,1539551,0,3,0,0,0,0,0,0,0,0,0,0,0,5,2,2,8,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0
3109,1539638,2,8,0,0,0,0,1,2,0,1,1,20,0,5,0,3,9,12,3,0,1,0,19,0,31,77,0,0,0,1,0,0,0,10,0,1,0
3110,1539680,0,2,0,0,0,1,0,0,0,0,0,0,0,3,0,1,9,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0
3111,1539838,1,175,0,1,0,0,0,0,0,0,1,12,0,0,0,5,4,0,0,0,0,1,0,22,16,65,0,0,0,0,0,0,1,14,0,0,0
3112,1540684,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0
3113,1540729,0,195,0,1,0,0,0,0,0,0,1,4,0,0,1,3,22,0,0,0,0,2,0,25,0,82,2,0,0,2,8,0,4,73,0,1,0
3114,1540947,0,106,0,0,0,0,0,0,1,0,3,5,0,0,1,1,6,0,0,0,0,10,2,58,1,95,1,0,0,0,0,1,2,84,0,0,0
3115,1541119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3116,1541884,0,9,0,0,0,0,0,0,0,58,0,0,0,31,0,3,8,0,0,0,31,0,0,0,12,38,0,0,1,0,0,0,1,0,0,0,13
3117,1542447,3,2,0,0,0,0,0,0,0,0,0,27,0,0,0,5,2,0,12,0,0,2,75,0,2,24,1,0,0,8,0,0,2,66,0,0,0
3118,1543066,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,4,1,0,0,0,0,0,0,4,1,0,0,0
3119,1543272,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0,0,0,0,0,0
3120,1543418,0,26,0,1,0,1,0,0,0,0,3,2,0,0,0,1,2,0,0,0,0,0,0,2,5,24,1,0,0,0,0,0,0,9,0,0,0
3121,1543652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0
3122,1544190,0,1,0,1,0,0,0,0,0,0,0,21,0,0,0,5,1,0,2,0,0,0,50,0,7,9,1,0,0,0,0,0,0,2,0,0,0
3123,1544206,4,12,0,1,2,3,0,0,4,0,1,24,0,0,0,4,8,5,2,0,0,6,0,0,17,41,0,0,0,1,0,0,0,47,0,0,0
3124,1544227,0,8,3,0,4,3,0,0,0,101,1,0,0,145,1,8,35,0,0,0,62,3,0,0,6,167,0,0,7,1,1,0,2,32,0,0,16
3125,1544238,0,4,0,2,0,0,0,0,0,69,0,0,0,35,0,4,16,0,0,0,31,1,0,0,3,67,0,0,1,0,0,0,2,8,0,0,13
3126,1546296,0,2,1,1,0,1,1,0,0,0,1,0,0,14,0,6,13,0,0,0,0,0,0,0,2,29,0,0,0,0,0,0,2,1,0,0,0
3127,1546417,1,7,1,3,1,2,0,0,0,0,1,4,0,5,1,11,9,0,1,1,1,0,2,0,2,15,0,0,0,8,0,0,2,13,0,0,0
3128,1546652,0,47,2,0,7,3,1,0,0,0,206,5,0,0,2,0,1,5,0,0,0,0,0,0,2,7,0,0,0,0,0,0,1,4,0,0,0
3129,1547459,1,8,3,10,0,0,0,0,0,21,4,1,0,13,2,11,22,0,0,7,20,14,1,1,4,60,0,0,1,5,0,0,3,6,0,0,0
3130,1547546,2,12,7,0,0,0,0,0,3,1,2,65,0,0,0,1,1,11,42,0,0,1,118,0,36,41,2,0,0,0,0,0,6,67,0,0,1
3131,1547903,0,8,0,0,0,0,2,3,0,0,0,18,0,0,0,6,11,2,1,2,0,0,79,0,27,34,3,0,0,0,0,0,2,7,0,0,4
3132,1547996,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,23,0,0,0,0,0,4,0,9,33,2,0,0,0,1,0,6,13,0,0,0
3133,1548187,1,3,0,1,0,0,0,0,1,52,0,1,0,19,0,6,12,0,1,0,51,0,0,0,14,36,0,0,1,0,1,0,0,1,0,0,0
3134,1548240,1,4,0,0,0,8,0,0,0,1,10,0,0,3,0,4,1,3,0,0,0,3,0,0,4,52,0,0,0,0,0,0,1,10,1,0,0
3135,1548309,0,9,1,3,0,0,0,0,0,0,2,5,0,11,2,2,9,0,0,0,0,0,6,0,5,12,0,0,0,1,0,0,2,4,0,0,0
3136,1549346,1,3,2,1,6,3,0,0,0,0,0,1,0,33,0,8,20,0,0,0,0,2,0,0,9,41,0,1,1,0,3,1,2,30,0,0,0
3137,1549848,0,44,0,0,0,1,0,0,0,0,0,5,0,1,2,3,6,0,0,0,0,0,0,15,1,65,1,0,0,3,0,0,2,73,0,0,0
3138,1549922,0,62,15,1,0,0,0,0,2,0,4,6,0,0,0,1,4,1,0,0,0,1,0,32,20,103,0,0,0,0,0,0,6,82,0,0,0
3139,1549966,0,9,5,0,0,1,0,0,0,0,0,2,0,0,0,8,10,0,1,0,0,0,0,0,23,50,0,0,0,3,0,0,3,42,0,0,0
3140,1550020,0,2,0,0,0,0,0,0,0,29,0,0,0,12,0,1,5,0,0,0,4,0,0,0,14,41,0,0,1,0,0,0,1,2,0,0,4
3141,1550453,3,6,0,0,1,5,0,0,0,0,0,11,0,0,0,1,3,0,0,0,0,1,0,0,7,13,0,0,0,6,0,0,6,47,0,0,0
3142,1550603,2,0,0,0,0,0,0,0,0,0,2,13,1,0,0,5,1,6,2,0,0,0,25,0,9,16,0,0,0,0,0,0,0,5,0,0,0
3143,1550913,1,2,0,0,0,0,0,0,0,0,0,8,0,0,0,2,5,0,13,0,0,0,25,0,8,12,0,0,0,0,0,0,0,15,0,0,0
3144,1551152,1,6,1,0,0,1,0,0,1,7,2,3,0,30,1,2,9,0,0,0,2,0,0,0,1,36,0,0,1,0,0,0,1,2,0,0,5
3145,1551182,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,4,2,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,1,8,0,0,0
3146,1551693,1,4,3,4,0,1,0,0,0,105,1,0,0,35,3,6,29,0,0,0,82,7,0,0,6,93,0,0,0,2,1,0,3,20,0,0,5
3147,1551887,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,5,1,0,0,0,0,0,0,0,12,6,0,0,0,0,0,0,1,0,0,0,0
3148,1551906,0,8,0,2,0,0,0,0,0,9,0,0,0,6,3,24,13,0,0,0,1,0,1,0,3,30,0,0,0,14,0,0,1,3,0,0,0
3149,1551986,0,10,0,0,0,1,0,0,1,81,0,0,0,79,0,3,16,0,0,0,52,1,0,0,12,132,0,0,2,0,0,0,2,13,0,0,4
3150,1552033,0,7,2,1,4,1,0,0,0,1,1,2,0,12,0,3,12,0,6,0,0,0,0,0,18,51,0,0,0,0,0,0,2,15,0,0,1
3151,1552189,0,4,0,0,0,0,0,0,0,6,0,0,0,13,0,6,8,0,0,1,7,0,0,0,7,19,0,0,0,0,0,0,1,0,0,0,0
3152,1552275,1,21,6,2,0,0,0,0,0,0,0,7,0,0,0,3,6,0,0,0,0,0,1,7,11,36,0,0,0,1,0,0,3,72,0,0,0
3153,1552800,0,5,0,2,0,2,0,0,0,4,1,1,0,0,1,8,2,0,0,0,0,2,2,0,3,9,0,0,0,3,0,0,1,4,0,0,0
3154,1552845,0,1,0,0,3,0,0,0,0,0,1,0,0,5,0,6,2,0,0,0,0,1,0,0,7,12,0,0,0,0,0,0,1,3,0,0,0
3155,1553023,0,8,0,0,2,2,0,0,0,0,0,12,0,0,0,2,7,0,1,0,0,0,21,0,2,47,0,0,0,0,0,0,3,39,0,0,0
3156,1553643,15,7,2,0,0,1,0,0,0,94,0,0,0,41,0,11,14,0,0,0,84,1,0,0,7,114,0,0,0,0,0,0,2,1,0,0,3
3157,1554859,0,1,0,0,0,0,0,0,0,50,0,2,0,29,0,6,17,0,0,0,17,0,0,0,1,30,0,0,1,2,0,0,2,26,0,0,11
3158,1555039,1,4,0,0,0,0,0,0,0,2,5,12,0,1,1,15,12,0,10,0,0,0,26,0,5,28,1,0,0,0,0,0,1,43,0,0,2
3159,1555074,1,4,0,0,0,0,0,0,0,2,5,5,0,1,1,15,16,0,11,0,0,0,28,0,7,31,1,0,0,0,0,0,1,71,0,0,2
3160,1555082,0,99,3,0,0,0,0,0,0,0,1,7,0,1,0,0,10,0,0,0,0,0,0,17,12,79,2,0,0,1,0,0,1,13,0,1,0
3161,1555177,0,26,0,0,0,0,0,0,0,0,0,4,0,0,2,2,5,0,0,0,0,0,0,12,2,44,0,0,0,0,0,0,3,70,0,0,0
3162,1555280,0,12,1,0,4,6,0,0,0,4,0,5,0,56,2,3,15,0,0,0,3,10,0,1,3,71,0,0,4,0,0,0,0,35,0,0,0
3163,1555538,0,81,1,0,0,0,0,0,0,0,1,6,0,7,3,5,14,0,0,0,0,0,0,1,2,36,0,0,0,1,0,0,1,64,0,0,0
3164,1556148,2,8,0,0,6,4,0,0,1,0,0,5,0,15,0,5,9,1,0,0,0,0,0,0,1,26,0,0,1,0,0,0,2,38,0,0,0
3165,1556263,0,8,1,0,2,0,2,0,0,121,0,0,0,161,0,5,32,0,0,0,79,0,0,0,5,128,0,0,5,2,0,0,1,16,0,0,16
3166,1556266,0,3,0,2,0,1,0,0,0,0,0,3,0,15,0,5,14,0,0,0,0,1,1,0,8,50,0,0,0,0,0,0,0,2,0,0,0
3167,1556364,5,5,0,0,0,0,0,0,0,0,0,18,0,0,0,3,5,0,2,0,0,0,66,0,1,7,0,0,0,0,0,0,1,56,0,0,0
3168,1556593,2,15,0,0,0,0,0,17,0,0,0,60,0,0,0,4,19,3,81,0,0,0,122,0,40,87,4,0,0,4,0,0,1,71,0,0,0
3169,1556727,0,2,0,0,0,0,0,2,0,0,0,29,0,0,0,6,1,7,10,0,0,1,41,0,8,26,0,0,0,0,0,0,0,5,0,0,0
3170,1556898,0,9,0,2,0,1,0,0,0,0,2,0,0,26,1,7,17,0,0,0,0,8,0,0,12,28,0,0,0,1,0,0,5,4,0,1,0
3171,1557142,0,14,1,0,0,1,0,0,0,146,1,0,0,120,1,7,38,0,0,0,96,1,0,0,4,164,0,0,2,0,1,0,1,12,0,0,18
3172,1557424,1,1,0,0,6,2,0,0,0,0,1,5,0,2,1,0,5,0,0,0,0,5,0,1,4,11,0,0,0,0,0,0,2,12,0,0,0
3173,1557746,0,9,1,0,0,0,0,0,0,83,1,4,0,180,1,7,46,2,0,0,43,1,0,0,6,111,0,0,3,1,0,0,3,19,0,0,17
3174,1557883,0,9,0,1,0,0,0,0,0,102,0,0,0,116,1,1,35,0,0,0,60,1,0,0,6,134,0,0,5,1,1,0,4,8,0,0,8
3175,1558235,0,5,0,0,5,4,0,0,1,2,0,11,0,0,0,0,3,0,2,0,0,0,23,0,2,17,0,0,0,0,0,0,0,78,0,0,2
3176,1558441,0,10,0,2,0,5,0,0,0,2,2,29,0,0,1,6,7,0,15,0,0,3,87,0,18,48,1,0,0,7,0,0,14,97,0,0,3
3177,1558583,0,2,0,0,0,0,0,0,1,0,0,0,0,13,0,2,22,0,0,0,0,0,0,0,6,32,0,0,0,0,0,0,3,4,0,0,0
3178,1559053,0,7,0,0,0,0,0,0,0,71,0,0,0,54,0,0,27,0,0,0,36,0,0,0,5,102,0,0,3,0,0,0,0,27,0,0,14
3179,1559356,0,4,0,0,0,0,0,0,0,48,1,0,0,65,1,8,17,0,0,0,30,2,0,0,7,114,0,0,2,0,0,0,3,1,0,0,3
3180,1559484,1,2,0,0,0,0,0,9,1,2,4,29,0,0,1,4,11,1,11,0,0,0,114,0,2,16,2,0,0,17,0,0,9,83,0,0,2
3181,1559865,4,3,3,6,0,0,0,0,3,0,1,8,0,9,0,2,5,4,0,0,0,0,0,0,5,40,0,0,0,1,0,0,1,8,0,0,2
3182,1559909,3,8,0,0,2,3,0,0,2,0,0,19,0,0,0,2,3,0,3,0,0,4,0,0,11,25,0,0,0,0,0,0,0,21,0,0,0
3183,1560143,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,2,6,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,3,0,0,0
3184,1560258,0,18,0,0,0,3,0,0,0,93,3,0,0,199,1,7,51,0,0,0,55,4,0,0,8,148,0,0,13,1,3,0,0,19,0,0,12
3185,1560672,1,12,4,0,0,0,2,24,0,0,1,61,0,8,0,3,5,8,67,0,0,0,75,0,18,37,3,0,0,0,0,0,2,80,0,0,0
3186,1561032,0,3,0,0,0,0,0,0,0,97,0,19,0,0,0,6,8,1,5,0,0,0,67,0,1,40,0,0,0,0,0,0,11,91,0,0,42
3187,1561164,2,14,0,0,0,0,0,0,1,0,1,23,0,1,1,4,8,1,2,0,0,0,27,0,3,46,1,0,0,0,0,1,2,102,0,0,0
3188,1561180,1,85,0,0,0,0,0,0,0,0,0,0,0,13,2,4,11,0,0,0,0,10,0,0,12,36,0,0,0,0,0,0,2,10,0,0,0
3189,1561387,0,3,1,0,0,0,0,0,0,64,0,0,0,15,0,1,23,0,0,0,0,0,0,0,5,46,0,0,0,0,0,0,1,23,0,0,2
3190,1561627,0,3,0,0,2,5,0,0,0,0,0,0,0,45,2,7,11,0,0,0,0,1,0,0,9,17,0,0,0,0,0,0,3,3,0,0,0
3191,1561680,0,10,0,2,0,0,0,5,0,0,11,20,0,0,1,19,19,0,8,0,0,0,65,2,4,37,1,0,0,4,0,0,3,22,0,0,0
3192,1561743,0,14,0,0,0,0,0,0,0,44,0,0,0,92,0,5,25,0,0,29,44,0,0,0,9,86,0,0,7,0,1,0,0,5,0,0,0
3193,1561880,0,2,0,2,0,1,0,0,0,0,0,1,0,7,3,1,4,0,1,0,0,0,5,0,3,19,0,0,1,0,0,0,0,9,0,0,0
3194,1561894,0,10,0,0,0,0,1,0,1,0,1,36,0,0,1,5,3,2,1,0,0,6,29,5,12,63,0,0,0,0,0,0,2,74,0,0,0
3195,1562151,0,1,0,1,0,0,0,0,2,0,0,0,0,1,0,1,6,0,0,0,0,1,0,1,2,18,0,0,0,0,0,0,1,10,0,0,0
3196,1562401,1,8,1,0,0,0,0,0,1,0,3,12,0,2,1,11,19,1,6,0,0,1,41,0,3,34,2,0,0,0,0,0,2,61,0,0,0
3197,1562463,1,4,0,1,0,0,2,0,0,5,0,15,0,0,0,1,3,7,10,0,0,0,10,0,12,40,0,0,0,1,0,0,1,2,0,0,0
3198,1562476,0,15,0,2,0,0,0,3,0,0,7,11,0,0,1,14,6,2,11,0,0,1,50,3,8,41,1,0,0,2,0,0,1,18,0,1,0
3199,1562528,1,0,0,0,0,1,0,0,0,0,1,32,0,0,0,3,3,1,23,0,0,0,82,0,8,17,0,0,0,10,0,0,5,69,0,0,0
3200,1562622,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,8,11,0,0,0,0,0,0,0,7,0,0,0
3201,1563407,1,6,0,6,0,2,0,0,0,4,5,7,0,8,2,24,14,0,0,0,0,3,3,0,1,23,0,0,0,12,0,0,0,15,0,0,2
3202,1563463,0,1,2,2,0,0,0,0,0,3,0,1,0,4,0,1,2,0,0,0,3,0,0,0,1,13,0,0,0,1,0,0,0,0,0,0,0
3203,1563536,0,3,0,0,0,0,0,0,0,10,0,0,0,13,0,6,4,0,0,0,6,0,0,0,11,21,0,0,0,0,0,0,0,0,0,0,2
3204,1563568,0,18,0,0,0,1,0,0,5,0,0,1,0,25,0,10,13,0,0,0,0,3,0,0,7,39,0,0,1,0,0,0,3,10,0,0,0
3205,1563665,0,7,2,1,5,2,0,0,0,48,1,0,0,27,1,6,9,0,0,0,31,4,0,0,5,64,0,0,2,0,0,0,1,24,0,0,7
3206,1563855,1,6,0,0,0,1,0,0,3,88,0,1,0,68,1,6,24,0,0,0,55,0,0,0,5,117,0,0,3,1,0,0,0,19,0,0,11
3207,1563922,0,5,0,1,0,3,0,0,1,0,1,13,1,1,2,1,4,0,0,0,0,15,1,8,8,31,0,0,0,0,0,0,1,20,0,0,0
3208,1564408,0,7,2,1,4,3,0,0,0,6,0,1,0,21,0,7,40,0,0,0,6,1,0,0,6,51,0,0,0,0,0,4,3,42,0,0,0
3209,1564824,0,13,0,0,0,0,0,0,0,90,0,0,0,97,0,4,14,0,0,0,61,0,0,0,7,145,0,0,4,2,1,0,1,5,0,0,9
3210,1565146,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,3,12,0,0,0,0,0,0,4,19,0,0,0
3211,1566011,2,65,1,2,0,0,0,0,0,0,2,3,1,0,4,5,5,0,0,0,0,0,0,10,5,51,0,0,0,3,0,0,5,21,0,1,0
3212,1566049,0,5,0,0,0,0,0,0,0,58,1,5,0,59,1,9,20,0,0,0,25,1,0,0,9,91,0,0,0,1,0,0,2,36,0,0,9
3213,1566373,0,16,8,0,2,0,0,0,3,116,0,0,0,139,0,7,51,0,0,0,73,4,0,0,11,154,0,0,8,1,3,0,3,7,0,0,14
3214,1566469,0,15,4,0,7,0,0,0,1,103,0,0,0,163,0,8,71,0,0,0,28,1,0,0,17,72,0,0,7,2,9,0,3,19,0,0,13
3215,1566610,0,0,0,1,0,0,0,0,0,0,0,0,0,24,0,5,6,0,0,0,0,0,0,0,4,12,0,0,0,0,0,0,3,1,0,0,0
3216,1566912,1,9,0,0,6,7,0,0,3,136,1,33,0,0,1,11,25,1,15,0,0,0,136,0,5,51,0,0,0,17,3,0,18,109,0,0,37
3217,1567345,4,7,0,0,0,1,0,0,0,0,1,1,0,20,4,3,8,0,0,0,0,1,0,0,9,38,0,2,0,1,0,33,5,15,0,0,0
3218,1567503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0
3219,1567892,0,3,5,0,1,1,0,0,0,53,0,5,0,38,0,1,26,0,0,0,34,2,0,1,4,71,0,0,0,0,0,0,0,29,0,0,11
3220,1567925,1,5,0,0,0,0,0,1,2,83,0,19,0,0,0,5,11,1,4,0,0,0,86,0,10,48,1,0,0,14,3,0,7,95,0,0,31
3221,1568079,0,69,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,0,10,4,34,0,0,0,0,0,0,1,2,0,0,0
3222,1568139,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,13,4,0,0,0,0,0,0,0,6,0,0,0
3223,1568162,0,1,0,0,0,1,0,0,0,1,0,14,0,0,0,3,4,0,6,0,0,0,57,0,1,16,1,0,0,0,0,0,10,90,0,0,0
3224,1568319,1,0,0,0,0,0,0,0,0,0,1,5,0,0,0,1,8,1,0,0,0,0,25,0,2,19,3,0,0,0,0,0,2,25,0,0,0
3225,1568385,0,1,1,0,0,0,0,0,0,0,0,0,0,6,0,5,8,0,0,0,0,0,0,0,3,14,0,0,1,0,0,0,0,0,0,0,0
3226,1569340,0,2,0,0,0,0,0,0,0,18,0,0,0,30,0,3,1,0,0,0,18,0,0,0,9,51,0,0,1,0,0,0,0,0,0,0,0
3227,1569568,0,2,0,0,0,0,0,0,0,0,0,0,0,11,0,2,4,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,3,0,0,0
3228,1569994,2,5,0,0,0,0,0,3,3,0,0,21,0,0,0,3,9,7,15,0,0,0,38,0,7,31,0,0,0,0,0,0,1,7,0,0,0
3229,1570562,0,7,2,2,0,1,0,0,0,75,0,4,0,75,0,8,49,0,0,0,47,6,0,0,14,131,0,0,1,0,0,0,2,14,0,0,4
3230,1570585,0,5,2,0,3,9,0,0,6,0,1,5,0,4,0,4,6,0,0,0,0,1,0,0,0,33,0,0,0,1,0,0,2,18,0,0,0
3231,1570827,0,10,2,0,2,3,0,0,0,0,1,6,0,0,0,5,13,0,0,0,0,0,0,0,15,49,0,0,0,3,0,0,3,8,0,0,0
3232,1571123,0,4,0,0,0,0,0,0,5,0,0,2,0,7,0,4,5,0,0,0,0,0,1,0,1,20,0,0,0,1,0,0,4,6,0,0,0
3233,1571283,2,7,1,1,0,0,2,0,2,0,0,23,0,0,1,2,7,1,1,0,0,2,53,0,16,33,0,0,0,0,0,0,5,75,0,0,0
3234,1571329,6,12,0,0,4,2,2,0,10,0,0,20,1,8,0,3,18,2,1,0,0,2,0,0,25,48,0,0,1,0,0,1,2,39,0,0,0
3235,1571371,2,8,0,0,0,0,0,0,0,0,2,6,0,0,2,2,5,0,0,0,0,0,1,5,1,24,0,0,0,3,1,0,0,22,0,1,0
3236,1571498,0,9,0,0,2,0,0,0,0,108,1,0,0,74,0,4,24,0,0,0,68,0,0,0,4,107,0,0,5,2,0,0,1,7,0,0,16
3237,1571636,0,6,0,0,0,0,0,0,3,0,0,2,0,31,0,1,2,0,1,0,0,2,0,0,5,17,0,0,0,0,0,0,1,4,0,0,0
3238,1571996,0,6,1,0,2,4,0,0,0,0,1,5,1,9,0,2,10,0,1,0,0,1,0,0,4,23,0,0,0,1,0,0,2,17,0,0,0
3239,1572386,0,8,0,1,0,0,0,0,0,0,0,0,0,10,0,0,8,0,0,0,0,0,0,0,6,6,2,0,1,1,0,0,4,1,0,0,0
3240,1572702,4,142,3,1,0,0,0,0,0,0,1,6,0,0,0,0,2,0,0,0,0,0,1,6,8,46,0,0,0,0,1,0,5,49,0,0,0
3241,1572758,0,6,0,0,0,3,0,0,0,0,4,18,0,0,0,1,5,2,12,0,0,0,86,0,3,33,1,0,0,13,0,0,9,96,0,0,0
3242,1572910,0,20,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,11,0,10,0,44,0,0,0,0,0,0,1,35,0,1,0
3243,1573516,0,33,0,6,0,0,0,0,0,0,1,1,0,4,0,6,10,0,0,0,0,0,0,0,0,27,0,0,0,3,0,0,2,11,0,0,0
3244,1574085,4,7,0,0,0,4,1,0,0,2,2,13,0,0,2,8,7,1,1,0,0,0,22,0,3,33,0,0,0,0,0,0,3,100,0,0,1
3245,1574135,0,4,1,0,0,4,0,0,0,1,0,0,0,22,0,13,16,0,0,0,0,0,0,0,7,31,0,0,1,0,0,0,3,21,0,0,0
3246,1574186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3247,1574197,0,11,0,1,0,0,0,0,0,0,7,8,0,2,0,5,17,0,0,0,0,0,33,0,6,21,0,0,0,2,2,0,5,45,0,0,1
3248,1574291,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,11,0,0,0
3249,1574596,0,6,0,2,0,0,0,4,1,0,9,12,0,0,1,19,10,0,3,0,0,2,49,2,7,21,1,0,0,2,0,0,2,22,0,0,0
3250,1574676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3251,1574774,0,2,0,0,0,0,0,0,0,62,0,1,0,32,1,2,11,0,0,0,21,0,0,0,2,37,0,0,1,1,2,0,2,15,0,0,34
3252,1574910,1,5,0,2,0,5,0,0,0,1,6,1,0,1,0,7,4,2,1,0,0,13,1,0,9,32,0,0,0,0,0,0,0,14,0,0,0
3253,1575051,3,19,1,0,0,1,0,0,1,0,0,1,0,0,1,2,7,0,0,0,0,0,0,7,2,42,1,0,0,4,0,0,0,66,0,0,0
3254,1575360,0,7,5,3,7,10,0,0,0,0,0,1,0,13,2,2,8,0,0,0,0,4,0,0,0,22,0,0,0,1,1,0,1,32,0,0,0
3255,1575515,1,7,1,7,0,0,0,0,0,9,4,1,0,12,0,15,20,0,0,4,8,2,1,0,2,29,0,0,0,4,0,0,0,4,0,0,0
3256,1575659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
3257,1575793,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,1,11,0,0,0,0,0,0,0,5,17,0,0,2,0,0,3,0,2,0,0,0
3258,1575828,0,60,0,0,0,5,0,0,0,0,0,2,0,18,1,5,7,0,0,0,0,0,0,10,4,64,0,0,0,0,0,0,2,35,0,0,0
3259,1575858,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0
3260,1575965,0,3,0,1,0,0,0,0,0,0,1,10,0,0,0,1,2,0,3,0,0,0,12,0,0,17,0,0,0,0,0,0,1,60,0,0,0
3261,1575975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,1,1,0,0,0
